Index,Score,ncbi_gene_id,claim_name
11524,5.6853263231460005e-05,431704,RGS21
9927,5.683041672455147e-05,3567,IL5
11843,5.6802440667524934e-05,4544,MTNR1B
2218,5.678624438587576e-05,109703458,HTD2
15561,5.678596062352881e-05,59350,RXFP1
21434,5.677453737007454e-05,94235,GNG8
6999,5.674405474564992e-05,256006,ANKRD31
11262,5.674405474564992e-05,407004,MIR22
14758,5.672734550898895e-05,56923,NMUR2
1157,5.669553502229974e-05,101929693,RARA-AS1
4636,5.668849917128682e-05,1579,CYP4A11
7030,5.6681063142605126e-05,2566,GABRG2
4510,5.6661388953216374e-05,153218,SPINK13
16599,5.663351112161763e-05,64805,P2RY12
5568,5.654315464198589e-05,207,AKT1
19566,5.649620288750157e-05,84070,FAM186B
159,5.642397445626557e-05,100130892,RPL7P32
1129,5.642397445626557e-05,101928858,LINC02997
6603,5.638106813421473e-05,23533,PIK3R5
8060,5.637195863528177e-05,2831,NPBWR1
15621,5.636016794596799e-05,5995,RGR
19837,5.6358709116466343e-05,84539,MCHR2
20322,5.632766988128424e-05,8620,NPFF
9139,5.631065141642466e-05,3118,HLA-DQA2
7977,5.627716745948419e-05,278,AMY1C
5775,5.627459904644638e-05,220202,ATOH7
3814,5.623594915959984e-05,139189,DGKK
3830,5.616624912363477e-05,1395,CRHR2
8649,5.606338527286425e-05,28834,IGLC7
13181,5.5986452935030684e-05,53632,PRKAG3
8838,5.596843402599916e-05,2946,GSTM2
9941,5.596195114776492e-05,3586,IL10
2372,5.5950251407921314e-05,111240474,CRYZL2P-SEC16B
995,5.591167791862972e-05,10141,LINC01587
3961,5.586833140114322e-05,142827,ACSM6
393,5.579994467552751e-05,100302197,MIR1306
769,5.579994467552751e-05,100616414,MIR4761
1130,5.579994467552751e-05,101928891,LINC01637
1232,5.579994467552751e-05,102465490,MIR6816
2210,5.579994467552751e-05,109617010,SNORA77B
4343,5.579994467552751e-05,150197,LINC00896
10511,5.579994467552751e-05,388849,CCDC188
16191,5.579994467552751e-05,642643,FAM230E
21122,5.5763928685337305e-05,92292,GLYATL1
3076,5.5721422540955245e-05,121340,SP7
12451,5.5713579058647156e-05,51052,PRLH
1378,5.571342626353726e-05,103611157,TGFB2-OT1
6993,5.570489520323463e-05,2559,GABRA6
11413,5.5695003538858145e-05,4159,MC3R
11208,5.568825145019218e-05,406935,MIR143
11295,5.568549386225641e-05,407042,MIR34C
15491,5.565071478486061e-05,5894,RAF1
11218,5.563029844779521e-05,406949,MIR15B
9743,5.562922160606831e-05,346562,GNAT3
17093,5.5597047321498394e-05,6754,SSTR4
13096,5.554814561037347e-05,5296,PIK3R2
4592,5.554623930947855e-05,1555,CYP2B6
1340,5.553368100663647e-05,10316,NMUR1
20102,5.5526481446577236e-05,84968,PNMA6A
9730,5.5481439630966634e-05,3458,IFNG
2504,5.54663420189172e-05,11250,GPR45
7698,5.5464064644183964e-05,2694,CBLIF
