Index_df1	Score_df1	ncbi_gene_id_df1	claim_name	Index_df2	Score_df2	ncbi_gene_id_df2	score_ratio
885	0.00016757436112274822	6898	TAT	885	0.00016757436112274822	6898	1.0
2349	0.00016757436112274822	166	TLE5	2349	0.00016757436112274822	166	1.0
4773	0.00016757436112274822	2894	GRID1	4773	0.00016757436112274822	2894	1.0
2351	0.00016757436112274822	10420	TESK2	2351	0.00016757436112274822	10420	1.0
3985	0.00016757436112274822	1822	ATN1	3985	0.00016757436112274822	1822	1.0
3969	0.00016757436112274822	116328	C8orf34	3969	0.00016757436112274822	116328	1.0
3970	0.00016757436112274822	348751	FTCDNL1	3970	0.00016757436112274822	348751	1.0
3971	0.00016757436112274822	7369	UMOD	3971	0.00016757436112274822	7369	1.0
3972	0.00016757436112274822	3557	IL1RN	3972	0.00016757436112274822	3557	1.0
3973	0.00016757436112274822	7203	CCT3	3973	0.00016757436112274822	7203	1.0
3974	0.00016757436112274822	50508	NOX3	3974	0.00016757436112274822	50508	1.0
3975	0.00016757436112274822	6330	SCN4B	3975	0.00016757436112274822	6330	1.0
3976	0.00016757436112274822	1984	EIF5A	3976	0.00016757436112274822	1984	1.0
3977	0.00016757436112274822	5757	PTMA	3977	0.00016757436112274822	5757	1.0
3978	0.00016757436112274822	8001	GLRA3	3978	0.00016757436112274822	8001	1.0
3979	0.00016757436112274822	7184	HSP90B1	3979	0.00016757436112274822	7184	1.0
3980	0.00016757436112274822	4691	NCL	3980	0.00016757436112274822	4691	1.0
3981	0.00016757436112274822	1656	DDX6	3981	0.00016757436112274822	1656	1.0
3982	0.00016757436112274822	1992	SERPINB1	3982	0.00016757436112274822	1992	1.0
3983	0.00016757436112274822	1352	COX10	3983	0.00016757436112274822	1352	1.0
3968	0.00016757436112274822	29104	N6AMT1	3968	0.00016757436112274822	29104	1.0
3967	0.00016757436112274822	2259	FGF14	3967	0.00016757436112274822	2259	1.0
3965	0.00016757436112274822	6783	SULT1E1	3965	0.00016757436112274822	6783	1.0
3956	0.00016757436112274822	4481	MSR1	3956	0.00016757436112274822	4481	1.0
3950	0.00016757436112274822	5956	OPN1LW	3950	0.00016757436112274822	5956	1.0
978	0.00016757436112274822	127254	ERICH3	978	0.00016757436112274822	127254	1.0
979	0.00016757436112274822	345930	ECT2L	979	0.00016757436112274822	345930	1.0
980	0.00016757436112274822	260293	CYP4X1	980	0.00016757436112274822	260293	1.0
752	0.00016757436112274822	1636	ACE	752	0.00016757436112274822	1636	1.0
691	0.00016757436112274822	896	CCND3	691	0.00016757436112274822	896	1.0
690	0.00016757436112274822	894	CCND2	690	0.00016757436112274822	894	1.0
689	0.00016757436112274822	9294	S1PR2	689	0.00016757436112274822	9294	1.0
688	0.00016757436112274822	3588	IL10RB	688	0.00016757436112274822	3588	1.0
724	0.00016757436112274822	3824	KLRD1	724	0.00016757436112274822	3824	1.0
726	0.00016757436112274822	5603	MAPK13	726	0.00016757436112274822	5603	1.0
759	0.00016757436112274822	1455	CSNK1G2	759	0.00016757436112274822	1455	1.0
744	0.00016757436112274822	4000	LMNA	744	0.00016757436112274822	4000	1.0
758	0.00016757436112274822	7068	THRB	758	0.00016757436112274822	7068	1.0
757	0.00016757436112274822	14	AAMP	757	0.00016757436112274822	14	1.0
756	0.00016757436112274822	5586	PKN2	756	0.00016757436112274822	5586	1.0
755	0.00016757436112274822	247	ALOX15B	755	0.00016757436112274822	247	1.0
754	0.00016757436112274822	116444	GRIN3B	754	0.00016757436112274822	116444	1.0
753	0.00016757436112274822	1196	CLK2	753	0.00016757436112274822	1196	1.0
751	0.00016757436112274822	120892	LRRK2	751	0.00016757436112274822	120892	1.0
982	0.00016757436112274822	4846	NOS3	982	0.00016757436112274822	4846	1.0
750	0.00016757436112274822	6097	RORC	750	0.00016757436112274822	6097	1.0
749	0.00016757436112274822	7251	TSG101	749	0.00016757436112274822	7251	1.0
748	0.00016757436112274822	2150	F2RL1	748	0.00016757436112274822	2150	1.0
747	0.00016757436112274822	51776	MAP3K20	747	0.00016757436112274822	51776	1.0
746	0.00016757436112274822	10170	DHRS9	746	0.00016757436112274822	10170	1.0
745	0.00016757436112274822	52	ACP1	745	0.00016757436112274822	52	1.0
743	0.00016757436112274822	415116	PIM3	743	0.00016757436112274822	415116	1.0
727	0.00016757436112274822	640	BLK	727	0.00016757436112274822	640	1.0
741	0.00016757436112274822	2224	FDPS	741	0.00016757436112274822	2224	1.0
740	0.00016757436112274822	3973	LHCGR	740	0.00016757436112274822	3973	1.0
739	0.00016757436112274822	113457	TUBA3D	739	0.00016757436112274822	113457	1.0
738	0.00016757436112274822	7341	SUMO1	738	0.00016757436112274822	7341	1.0
737	0.00016757436112274822	5588	PRKCQ	737	0.00016757436112274822	5588	1.0
736	0.00016757436112274822	2444	FRK	736	0.00016757436112274822	2444	1.0
692	0.00016757436112274822	208	AKT2	692	0.00016757436112274822	208	1.0
693	0.00016757436112274822	1994	ELAVL1	693	0.00016757436112274822	1994	1.0
694	0.00016757436112274822	3592	IL12A	694	0.00016757436112274822	3592	1.0
695	0.00016757436112274822	462	SERPINC1	695	0.00016757436112274822	462	1.0
805	0.00016757436112274822	5609	MAP2K7	805	0.00016757436112274822	5609	1.0
804	0.00016757436112274822	5156	PDGFRA	804	0.00016757436112274822	5156	1.0
803	0.00016757436112274822	5608	MAP2K6	803	0.00016757436112274822	5608	1.0
762	0.00016757436112274822	4087	SMAD2	762	0.00016757436112274822	4087	1.0
761	0.00016757436112274822	83942	TSSK1B	761	0.00016757436112274822	83942	1.0
760	0.00016757436112274822	2932	GSK3B	760	0.00016757436112274822	2932	1.0
704	0.00016757436112274822	6751	SSTR1	704	0.00016757436112274822	6751	1.0
723	0.00016757436112274822	6788	STK3	723	0.00016757436112274822	6788	1.0
722	0.00016757436112274822	26013	L3MBTL1	722	0.00016757436112274822	26013	1.0
721	0.00016757436112274822	8989	TRPA1	721	0.00016757436112274822	8989	1.0
717	0.00016757436112274822	60489	APOBEC3G	717	0.00016757436112274822	60489	1.0
716	0.00016757436112274822	8019	BRD3	716	0.00016757436112274822	8019	1.0
715	0.00016757436112274822	50488	MINK1	715	0.00016757436112274822	50488	1.0
714	0.00016757436112274822	2638	GC	714	0.00016757436112274822	2638	1.0
713	0.00016757436112274822	8484	GALR3	713	0.00016757436112274822	8484	1.0
712	0.00016757436112274822	8644	AKR1C3	712	0.00016757436112274822	8644	1.0
711	0.00016757436112274822	598	BCL2L1	711	0.00016757436112274822	598	1.0
710	0.00016757436112274822	8202	NCOA3	710	0.00016757436112274822	8202	1.0
709	0.00016757436112274822	1786	DNMT1	709	0.00016757436112274822	1786	1.0
708	0.00016757436112274822	1244	ABCC2	708	0.00016757436112274822	1244	1.0
707	0.00016757436112274822	4221	MEN1	707	0.00016757436112274822	4221	1.0
703	0.00016757436112274822	4916	NTRK3	703	0.00016757436112274822	4916	1.0
725	0.00016757436112274822	58190	CTDSP1	725	0.00016757436112274822	58190	1.0
702	0.00016757436112274822	4351	MPI	702	0.00016757436112274822	4351	1.0
701	0.00016757436112274822	7376	NR1H2	701	0.00016757436112274822	7376	1.0
700	0.00016757436112274822	390245	KDM4E	700	0.00016757436112274822	390245	1.0
699	0.00016757436112274822	4987	OPRL1	699	0.00016757436112274822	4987	1.0
697	0.00016757436112274822	366	AQP9	697	0.00016757436112274822	366	1.0
696	0.00016757436112274822	5347	PLK1	696	0.00016757436112274822	5347	1.0
735	0.00016757436112274822	5979	RET	735	0.00016757436112274822	5979	1.0
734	0.00016757436112274822	10645	CAMKK2	734	0.00016757436112274822	10645	1.0
733	0.00016757436112274822	8476	CDC42BPA	733	0.00016757436112274822	8476	1.0
937	0.00016757436112274822	57488	ESYT2	937	0.00016757436112274822	57488	1.0
932	0.00016757436112274822	56994	CHPT1	932	0.00016757436112274822	56994	1.0
930	0.00016757436112274822	6934	TCF7L2	930	0.00016757436112274822	6934	1.0
928	0.00016757436112274822	10587	TXNRD2	928	0.00016757436112274822	10587	1.0
924	0.00016757436112274822	3702	ITK	924	0.00016757436112274822	3702	1.0
923	0.00016757436112274822	23236	PLCB1	923	0.00016757436112274822	23236	1.0
965	0.00016757436112274822	80332	ADAM33	965	0.00016757436112274822	80332	1.0
967	0.00016757436112274822	1066	CES1	967	0.00016757436112274822	1066	1.0
921	0.00016757436112274822	51083	GAL	921	0.00016757436112274822	51083	1.0
988	0.00016757436112274822	6820	SULT2B1	988	0.00016757436112274822	6820	1.0
1009	0.00016757436112274822	4056	LTC4S	1009	0.00016757436112274822	4056	1.0
1008	0.00016757436112274822	6818	SULT1A3	1008	0.00016757436112274822	6818	1.0
1007	0.00016757436112274822	124	ADH1A	1007	0.00016757436112274822	124	1.0
1006	0.00016757436112274822	6480	ST6GAL1	1006	0.00016757436112274822	6480	1.0
1005	0.00016757436112274822	84219	WDR24	1005	0.00016757436112274822	84219	1.0
1003	0.00016757436112274822	4092	SMAD7	1003	0.00016757436112274822	4092	1.0
1002	0.00016757436112274822	23387	SIK3	1002	0.00016757436112274822	23387	1.0
999	0.00016757436112274822	7364	UGT2B7	999	0.00016757436112274822	7364	1.0
998	0.00016757436112274822	7067	THRA	998	0.00016757436112274822	7067	1.0
997	0.00016757436112274822	169026	SLC30A8	997	0.00016757436112274822	169026	1.0
995	0.00016757436112274822	123688	HYKK	995	0.00016757436112274822	123688	1.0
994	0.00016757436112274822	266747	RGL4	994	0.00016757436112274822	266747	1.0
993	0.00016757436112274822	253782	CERS6	993	0.00016757436112274822	253782	1.0
992	0.00016757436112274822	6578	SLCO2A1	992	0.00016757436112274822	6578	1.0
987	0.00016757436112274822	6687	SPG7	987	0.00016757436112274822	6687	1.0
968	0.00016757436112274822	1234	CCR5	968	0.00016757436112274822	1234	1.0
986	0.00016757436112274822	2859	GPR35	986	0.00016757436112274822	2859	1.0
985	0.00016757436112274822	8529	CYP4F2	985	0.00016757436112274822	8529	1.0
984	0.00016757436112274822	5244	ABCB4	984	0.00016757436112274822	5244	1.0
983	0.00016757436112274822	873	CBR1	983	0.00016757436112274822	873	1.0
936	0.00016757436112274822	7905	REEP5	936	0.00016757436112274822	7905	1.0
938	0.00016757436112274822	10840	ALDH1L1	938	0.00016757436112274822	10840	1.0
732	0.00016757436112274822	207	AKT1	732	0.00016757436112274822	207	1.0
939	0.00016757436112274822	91612	CHURC1	939	0.00016757436112274822	91612	1.0
731	0.00016757436112274822	51752	ERAP1	731	0.00016757436112274822	51752	1.0
730	0.00016757436112274822	55775	TDP1	730	0.00016757436112274822	55775	1.0
729	0.00016757436112274822	10382	TUBB4A	729	0.00016757436112274822	10382	1.0
728	0.00016757436112274822	1845	DUSP3	728	0.00016757436112274822	1845	1.0
843	0.00016757436112274822	3554	IL1R1	843	0.00016757436112274822	3554	1.0
845	0.00016757436112274822	3667	IRS1	845	0.00016757436112274822	3667	1.0
846	0.00016757436112274822	3683	ITGAL	846	0.00016757436112274822	3683	1.0
948	0.00016757436112274822	55799	CACNA2D3	948	0.00016757436112274822	55799	1.0
964	0.00016757436112274822	2069	EREG	964	0.00016757436112274822	2069	1.0
963	0.00016757436112274822	645	BLVRB	963	0.00016757436112274822	645	1.0
962	0.00016757436112274822	1048	CEACAM5	962	0.00016757436112274822	1048	1.0
961	0.00016757436112274822	1591	CYP24A1	961	0.00016757436112274822	1591	1.0
960	0.00016757436112274822	383	ARG1	960	0.00016757436112274822	383	1.0
959	0.00016757436112274822	10866	HCP5	959	0.00016757436112274822	10866	1.0
958	0.00016757436112274822	8973	CHRNA6	958	0.00016757436112274822	8973	1.0
956	0.00016757436112274822	84871	AGBL4	956	0.00016757436112274822	84871	1.0
955	0.00016757436112274822	39	ACAT2	955	0.00016757436112274822	39	1.0
954	0.00016757436112274822	7100	TLR5	954	0.00016757436112274822	7100	1.0
953	0.00016757436112274822	346007	EYS	953	0.00016757436112274822	346007	1.0
952	0.00016757436112274822	59272	ACE2	952	0.00016757436112274822	59272	1.0
951	0.00016757436112274822	489	ATP2A3	951	0.00016757436112274822	489	1.0
950	0.00016757436112274822	2717	GLA	950	0.00016757436112274822	2717	1.0
947	0.00016757436112274822	10599	SLCO1B1	947	0.00016757436112274822	10599	1.0
966	0.00016757436112274822	590	BCHE	966	0.00016757436112274822	590	1.0
946	0.00016757436112274822	846	CASR	946	0.00016757436112274822	846	1.0
945	0.00016757436112274822	2152	F3	945	0.00016757436112274822	2152	1.0
943	0.00016757436112274822	1013	CDH15	943	0.00016757436112274822	1013	1.0
942	0.00016757436112274822	3117	HLA-DQA1	942	0.00016757436112274822	3117	1.0
940	0.00016757436112274822	64714	PDIA2	940	0.00016757436112274822	64714	1.0
1090	0.00016757436112274822	1644	DDC	1090	0.00016757436112274822	1644	1.0
1261	0.00016757436112274822	1514	CTSL	1261	0.00016757436112274822	1514	1.0
1128	0.00016757436112274822	79644	SRD5A3	1128	0.00016757436112274822	79644	1.0
574	0.00016757436112274822	6197	RPS6KA3	574	0.00016757436112274822	6197	1.0
590	0.00016757436112274822	2767	GNA11	590	0.00016757436112274822	2767	1.0
589	0.00016757436112274822	2776	GNAQ	589	0.00016757436112274822	2776	1.0
588	0.00016757436112274822	8569	MKNK1	588	0.00016757436112274822	8569	1.0
587	0.00016757436112274822	3360	HTR4	587	0.00016757436112274822	3360	1.0
586	0.00016757436112274822	675	BRCA2	586	0.00016757436112274822	675	1.0
585	0.00016757436112274822	2280	FKBP1A	585	0.00016757436112274822	2280	1.0
582	0.00016757436112274822	3964	LGALS8	582	0.00016757436112274822	3964	1.0
563	0.00016757436112274822	3605	IL17A	563	0.00016757436112274822	3605	1.0
581	0.00016757436112274822	126	ADH1C	581	0.00016757436112274822	126	1.0
580	0.00016757436112274822	5578	PRKCA	580	0.00016757436112274822	5578	1.0
579	0.00016757436112274822	1944	EFNA3	579	0.00016757436112274822	1944	1.0
578	0.00016757436112274822	8913	CACNA1G	578	0.00016757436112274822	8913	1.0
576	0.00016757436112274822	65108	MARCKSL1	576	0.00016757436112274822	65108	1.0
575	0.00016757436112274822	9131	AIFM1	575	0.00016757436112274822	9131	1.0
573	0.00016757436112274822	2155	F7	573	0.00016757436112274822	2155	1.0
592	0.00016757436112274822	4297	KMT2A	592	0.00016757436112274822	4297	1.0
572	0.00016757436112274822	545	ATR	572	0.00016757436112274822	545	1.0
569	0.00016757436112274822	1026	CDKN1A	569	0.00016757436112274822	1026	1.0
568	0.00016757436112274822	10055	SAE1	568	0.00016757436112274822	10055	1.0
567	0.00016757436112274822	2205	FCER1A	567	0.00016757436112274822	2205	1.0
566	0.00016757436112274822	2499	FTH1P4	566	0.00016757436112274822	2499	1.0
565	0.00016757436112274822	58	ACTA1	565	0.00016757436112274822	58	1.0
350	0.00016757436112274822	1375	CPT1B	350	0.00016757436112274822	1375	1.0
348	0.00016757436112274822	768	CA9	348	0.00016757436112274822	768	1.0
347	0.00016757436112274822	19	ABCA1	347	0.00016757436112274822	19	1.0
115	0.00016757436112274822	6387	CXCL12	115	0.00016757436112274822	6387	1.0
108	0.00016757436112274822	3569	IL6	108	0.00016757436112274822	3569	1.0
109	0.00016757436112274822	7421	VDR	109	0.00016757436112274822	7421	1.0
110	0.00016757436112274822	4137	MAPT	110	0.00016757436112274822	4137	1.0
1129	0.00016757436112274822	5651	TMPRSS15	1129	0.00016757436112274822	5651	1.0
591	0.00016757436112274822	3688	ITGB1	591	0.00016757436112274822	3688	1.0
593	0.00016757436112274822	4763	NF1	593	0.00016757436112274822	4763	1.0
34	0.00016757436112274822	2260	FGFR1	34	0.00016757436112274822	2260	1.0
531	0.00016757436112274822	8438	RAD54L	531	0.00016757436112274822	8438	1.0
550	0.00016757436112274822	55193	PBRM1	550	0.00016757436112274822	55193	1.0
549	0.00016757436112274822	51107	APH1A	549	0.00016757436112274822	51107	1.0
548	0.00016757436112274822	1945	EFNA4	548	0.00016757436112274822	1945	1.0
547	0.00016757436112274822	372	ARCN1	547	0.00016757436112274822	372	1.0
546	0.00016757436112274822	10368	CACNG3	546	0.00016757436112274822	10368	1.0
544	0.00016757436112274822	4552	MTRR	544	0.00016757436112274822	4552	1.0
542	0.00016757436112274822	1810	DR1	542	0.00016757436112274822	1810	1.0
561	0.00016757436112274822	15	AANAT	561	0.00016757436112274822	15	1.0
541	0.00016757436112274822	1020	CDK5	541	0.00016757436112274822	1020	1.0
539	0.00016757436112274822	1117	CHI3L2	539	0.00016757436112274822	1117	1.0
535	0.00016757436112274822	995	CDC25C	535	0.00016757436112274822	995	1.0
534	0.00016757436112274822	1027	CDKN1B	534	0.00016757436112274822	1027	1.0
533	0.00016757436112274822	11309	SLCO2B1	533	0.00016757436112274822	11309	1.0
532	0.00016757436112274822	1500	CTNND1	532	0.00016757436112274822	1500	1.0
530	0.00016757436112274822	2138	EYA1	530	0.00016757436112274822	2138	1.0
595	0.00016757436112274822	6794	STK11	595	0.00016757436112274822	6794	1.0
529	0.00016757436112274822	140	ADORA3	529	0.00016757436112274822	140	1.0
527	0.00016757436112274822	2931	GSK3A	527	0.00016757436112274822	2931	1.0
526	0.00016757436112274822	121504	H4C16	526	0.00016757436112274822	121504	1.0
525	0.00016757436112274822	9978	RBX1	525	0.00016757436112274822	9978	1.0
524	0.00016757436112274822	347	APOD	524	0.00016757436112274822	347	1.0
523	0.00016757436112274822	1014	CDH16	523	0.00016757436112274822	1014	1.0
560	0.00016757436112274822	1298	COL9A2	560	0.00016757436112274822	1298	1.0
562	0.00016757436112274822	122042	RXFP2	562	0.00016757436112274822	122042	1.0
600	0.00016757436112274822	6524	SLC5A2	600	0.00016757436112274822	6524	1.0
583	0.00016757436112274822	5328	PLAU	583	0.00016757436112274822	5328	1.0
599	0.00016757436112274822	6557	SLC12A1	599	0.00016757436112274822	6557	1.0
598	0.00016757436112274822	6559	SLC12A3	598	0.00016757436112274822	6559	1.0
597	0.00016757436112274822	7248	TSC1	597	0.00016757436112274822	7248	1.0
596	0.00016757436112274822	1909	EDNRA	596	0.00016757436112274822	1909	1.0
112	0.00016757436112274822	3693	ITGB5	112	0.00016757436112274822	3693	1.0
114	0.00016757436112274822	390	RND3	114	0.00016757436112274822	390	1.0
116	0.00016757436112274822	2625	GATA3	116	0.00016757436112274822	2625	1.0
150	0.00016757436112274822	1787	TRDMT1	150	0.00016757436112274822	1787	1.0
167	0.00016757436112274822	4313	MMP2	167	0.00016757436112274822	4313	1.0
166	0.00016757436112274822	7052	TGM2	166	0.00016757436112274822	7052	1.0
165	0.00016757436112274822	5600	MAPK11	165	0.00016757436112274822	5600	1.0
164	0.00016757436112274822	7301	TYRO3	164	0.00016757436112274822	7301	1.0
163	0.00016757436112274822	4233	MET	163	0.00016757436112274822	4233	1.0
161	0.00016757436112274822	580	BARD1	161	0.00016757436112274822	580	1.0
160	0.00016757436112274822	664	BNIP3	160	0.00016757436112274822	664	1.0
157	0.00016757436112274822	415	ARSL	157	0.00016757436112274822	415	1.0
155	0.00016757436112274822	28234	SLCO1B3	155	0.00016757436112274822	28234	1.0
135	0.00016757436112274822	246	ALOX15	135	0.00016757436112274822	246	1.0
154	0.00016757436112274822	20	ABCA2	154	0.00016757436112274822	20	1.0
153	0.00016757436112274822	92737	DNER	153	0.00016757436112274822	92737	1.0
152	0.00016757436112274822	6204	RPS10	152	0.00016757436112274822	6204	1.0
151	0.00016757436112274822	317	APAF1	151	0.00016757436112274822	317	1.0
149	0.00016757436112274822	3784	KCNQ1	149	0.00016757436112274822	3784	1.0
346	0.00016757436112274822	94025	MUC16	346	0.00016757436112274822	94025	1.0
146	0.00016757436112274822	2980	GUCA2A	146	0.00016757436112274822	2980	1.0
145	0.00016757436112274822	5159	PDGFRB	145	0.00016757436112274822	5159	1.0
144	0.00016757436112274822	1902	LPAR1	144	0.00016757436112274822	1902	1.0
143	0.00016757436112274822	4790	NFKB1	143	0.00016757436112274822	4790	1.0
142	0.00016757436112274822	4986	OPRK1	142	0.00016757436112274822	4986	1.0
141	0.00016757436112274822	4128	MAOA	141	0.00016757436112274822	4128	1.0
139	0.00016757436112274822	2650	GCNT1	139	0.00016757436112274822	2650	1.0
136	0.00016757436112274822	23552	CDK20	136	0.00016757436112274822	23552	1.0
84	0.00016757436112274822	6607	SMN2	84	0.00016757436112274822	6607	1.0
83	0.00016757436112274822	2237	FEN1	83	0.00016757436112274822	2237	1.0
81	0.00016757436112274822	1956	EGFR	81	0.00016757436112274822	1956	1.0
21	0.00016757436112274822	358	AQP1	21	0.00016757436112274822	358	1.0
40	0.00016757436112274822	4088	SMAD3	40	0.00016757436112274822	4088	1.0
39	0.00016757436112274822	9971	NR1H4	39	0.00016757436112274822	9971	1.0
170	0.00016757436112274822	2628	GATM	170	0.00016757436112274822	2628	1.0
171	0.00016757436112274822	84617	TUBB6	171	0.00016757436112274822	84617	1.0
172	0.00016757436112274822	54567	DLL4	172	0.00016757436112274822	54567	1.0
174	0.00016757436112274822	5683	PSMA2	174	0.00016757436112274822	5683	1.0
120	0.00016757436112274822	2534	FYN	120	0.00016757436112274822	2534	1.0
123	0.00016757436112274822	7531	YWHAE	123	0.00016757436112274822	7531	1.0
124	0.00016757436112274822	7852	CXCR4	124	0.00016757436112274822	7852	1.0
125	0.00016757436112274822	3357	HTR2B	125	0.00016757436112274822	3357	1.0
126	0.00016757436112274822	927	CD8B2	126	0.00016757436112274822	927	1.0
129	0.00016757436112274822	582	BBS1	129	0.00016757436112274822	582	1.0
107	0.00016757436112274822	23385	NCSTN	107	0.00016757436112274822	23385	1.0
106	0.00016757436112274822	333	APLP1	106	0.00016757436112274822	333	1.0
105	0.00016757436112274822	293	SLC25A6	105	0.00016757436112274822	293	1.0
103	0.00016757436112274822	1119	CHKA	103	0.00016757436112274822	1119	1.0
102	0.00016757436112274822	7398	USP1	102	0.00016757436112274822	7398	1.0
101	0.00016757436112274822	920	CD4	101	0.00016757436112274822	920	1.0
99	0.00016757436112274822	1351	COX8A	99	0.00016757436112274822	1351	1.0
98	0.00016757436112274822	146	ADRA1D	98	0.00016757436112274822	146	1.0
95	0.00016757436112274822	64979	MRPL36	95	0.00016757436112274822	64979	1.0
94	0.00016757436112274822	3265	HRAS	94	0.00016757436112274822	3265	1.0
93	0.00016757436112274822	285	ANGPT2	93	0.00016757436112274822	285	1.0
91	0.00016757436112274822	10376	TUBA1B	91	0.00016757436112274822	10376	1.0
90	0.00016757436112274822	6300	MAPK12	90	0.00016757436112274822	6300	1.0
89	0.00016757436112274822	7450	VWF	89	0.00016757436112274822	7450	1.0
88	0.00016757436112274822	6555	SLC10A2	88	0.00016757436112274822	6555	1.0
87	0.00016757436112274822	1232	CCR3	87	0.00016757436112274822	1232	1.0
86	0.00016757436112274822	1504	CTRB1	86	0.00016757436112274822	1504	1.0
130	0.00016757436112274822	368	ABCC6	130	0.00016757436112274822	368	1.0
131	0.00016757436112274822	6863	TAC1	131	0.00016757436112274822	6863	1.0
133	0.00016757436112274822	11224	RPL35	133	0.00016757436112274822	11224	1.0
156	0.00016757436112274822	7190	HSP90B2P	156	0.00016757436112274822	7190	1.0
176	0.00016757436112274822	3674	ITGA2B	176	0.00016757436112274822	3674	1.0
175	0.00016757436112274822	4306	NR3C2	175	0.00016757436112274822	4306	1.0
551	0.00016757436112274822	23621	BACE1	551	0.00016757436112274822	23621	1.0
552	0.00016757436112274822	1869	E2F1	552	0.00016757436112274822	1869	1.0
553	0.00016757436112274822	931	MS4A1	553	0.00016757436112274822	931	1.0
403	0.00016757436112274822	90	ACVR1	403	0.00016757436112274822	90	1.0
417	0.00016757436112274822	3803	KIR2DL2	417	0.00016757436112274822	3803	1.0
416	0.00016757436112274822	5319	PLA2G1B	416	0.00016757436112274822	5319	1.0
415	0.00016757436112274822	79728	PALB2	415	0.00016757436112274822	79728	1.0
414	0.00016757436112274822	7038	TG	414	0.00016757436112274822	7038	1.0
412	0.00016757436112274822	558	AXL	412	0.00016757436112274822	558	1.0
392	0.00016757436112274822	8317	CDC7	392	0.00016757436112274822	8317	1.0
411	0.00016757436112274822	7356	SCGB1A1	411	0.00016757436112274822	7356	1.0
410	0.00016757436112274822	1024	CDK8	410	0.00016757436112274822	1024	1.0
409	0.00016757436112274822	9572	NR1D1	409	0.00016757436112274822	9572	1.0
408	0.00016757436112274822	307	ANXA4	408	0.00016757436112274822	307	1.0
407	0.00016757436112274822	357	SHROOM2	407	0.00016757436112274822	357	1.0
406	0.00016757436112274822	5293	PIK3CD	406	0.00016757436112274822	5293	1.0
405	0.00016757436112274822	5747	PTK2	405	0.00016757436112274822	5747	1.0
404	0.00016757436112274822	9212	AURKB	404	0.00016757436112274822	9212	1.0
401	0.00016757436112274822	712	C1QA	401	0.00016757436112274822	712	1.0
522	0.00016757436112274822	2217	FCGRT	522	0.00016757436112274822	2217	1.0
400	0.00016757436112274822	3251	HPRT1	400	0.00016757436112274822	3251	1.0
398	0.00016757436112274822	8737	RIPK1	398	0.00016757436112274822	8737	1.0
397	0.00016757436112274822	7278	TUBA3C	397	0.00016757436112274822	7278	1.0
394	0.00016757436112274822	5788	PTPRC	394	0.00016757436112274822	5788	1.0
519	0.00016757436112274822	101180976	IFNL4	519	0.00016757436112274822	101180976	1.0
521	0.00016757436112274822	3082	HGF	521	0.00016757436112274822	3082	1.0
1298	0.00016757436112274822	3598	IL13RA2	1298	0.00016757436112274822	3598	1.0
637	0.00016757436112274822	2535	FZD2	637	0.00016757436112274822	2535	1.0
630	0.00016757436112274822	5291	PIK3CB	630	0.00016757436112274822	5291	1.0
632	0.00016757436112274822	5568	PRKACG	632	0.00016757436112274822	5568	1.0
633	0.00016757436112274822	10000	AKT3	633	0.00016757436112274822	10000	1.0
634	0.00016757436112274822	5583	PRKCH	634	0.00016757436112274822	5583	1.0
635	0.00016757436112274822	2322	FLT3	635	0.00016757436112274822	2322	1.0
636	0.00016757436112274822	5295	PIK3R1	636	0.00016757436112274822	5295	1.0
418	0.00016757436112274822	5465	PPARA	418	0.00016757436112274822	5465	1.0
419	0.00016757436112274822	3593	IL12B	419	0.00016757436112274822	3593	1.0
420	0.00016757436112274822	1804	DPP6	420	0.00016757436112274822	1804	1.0
421	0.00016757436112274822	6121	RPE65	421	0.00016757436112274822	6121	1.0
374	0.00016757436112274822	7846	TUBA1A	374	0.00016757436112274822	7846	1.0
373	0.00016757436112274822	71	ACTG1	373	0.00016757436112274822	71	1.0
372	0.00016757436112274822	760	CA2	372	0.00016757436112274822	760	1.0
369	0.00016757436112274822	84790	TUBA1C	369	0.00016757436112274822	84790	1.0
390	0.00016757436112274822	369	ARAF	390	0.00016757436112274822	369	1.0
367	0.00016757436112274822	322	APBB1	367	0.00016757436112274822	322	1.0
365	0.00016757436112274822	10381	TUBB3	365	0.00016757436112274822	10381	1.0
363	0.00016757436112274822	6753	SSTR3	363	0.00016757436112274822	6753	1.0
362	0.00016757436112274822	288	ANK3	362	0.00016757436112274822	288	1.0
361	0.00016757436112274822	5289	PIK3C3	361	0.00016757436112274822	5289	1.0
360	0.00016757436112274822	55342	STRBP	360	0.00016757436112274822	55342	1.0
358	0.00016757436112274822	4255	MGMT	358	0.00016757436112274822	4255	1.0
357	0.00016757436112274822	6256	RXRA	357	0.00016757436112274822	6256	1.0
356	0.00016757436112274822	123228	SENP8	356	0.00016757436112274822	123228	1.0
355	0.00016757436112274822	7297	TYK2	355	0.00016757436112274822	7297	1.0
354	0.00016757436112274822	2327	FMO2	354	0.00016757436112274822	2327	1.0
353	0.00016757436112274822	5602	MAPK10	353	0.00016757436112274822	5602	1.0
352	0.00016757436112274822	6916	TBXAS1	352	0.00016757436112274822	6916	1.0
351	0.00016757436112274822	125893	ZNF816	351	0.00016757436112274822	125893	1.0
389	0.00016757436112274822	7277	TUBA4A	389	0.00016757436112274822	7277	1.0
391	0.00016757436112274822	9619	ABCG1	391	0.00016757436112274822	9619	1.0
