Index,Score,ncbi_gene_id,claim_name
17056,6.147198291728273e-05,6714,SRC
11184,6.140526966191828e-05,406911,MIR125B1
17112,6.13983502262272e-05,6777,STAT5B
11200,6.13569573033601e-05,406927,MIR136
15022,6.13569573033601e-05,574034,MIR433
15024,6.13569573033601e-05,574038,MIR431
5961,6.128085806267336e-05,2255,FGF10
146,6.125884829089046e-05,100130561,HMGB1P10
4499,6.119834870332852e-05,152831,KLB
1322,6.104267231421545e-05,10297,APC2
11196,6.0917314840480685e-05,406923,MIR133A2
5180,6.088391091907397e-05,1870,E2F2
1044,6.087545625632629e-05,1019,CDK4
15477,6.080411549191922e-05,5879,RAC1
15130,6.080281309550628e-05,57521,RPTOR
20503,6.079727609176189e-05,8822,FGF17
4300,6.0740901972167194e-05,149233,IL23R
8801,6.066255446057767e-05,29119,CTNNA3
12760,6.064005719963461e-05,51426,POLK
19277,6.0612070228671655e-05,8312,AXIN1
11236,6.0524733271449804e-05,406977,MIR199A2
882,6.049859803169966e-05,100873942,PHEX-AS1
19566,6.0351121646817774e-05,84070,FAM186B
11297,6.0144848248455673e-05,407046,MIR9-1
1569,6.006595504004508e-05,105371564,SMCR2
3906,6.006595504004508e-05,140771,SMCR5
5239,5.997923653922044e-05,1956,EGFR
20155,5.99630584474653e-05,8517,IKBKG
17121,5.9902282373514026e-05,677801,SNORA14A
11303,5.98783626628574e-05,407052,MIR95
8542,5.985511597828008e-05,28616,TRBV4-2
8549,5.985511597828008e-05,28620,TRBV2
15323,5.9827816585311666e-05,578,BAK1
