Index,Score,ncbi_gene_id,claim_name
698,0.0002038384778697424,6714,SRC
1305,0.00020379641890606867,34,ACADM
1032,0.00020379264962386477,2891,GRIA2
919,0.00020365758774176817,64127,NOD2
581,0.0002036269392467649,126,ADH1C
961,0.00020362210800323096,1591,CYP24A1
655,0.00020359894544624596,2065,ERBB3
850,0.00020357854123238025,3689,ITGB2
514,0.00020337872882997932,240,ALOX5
1436,0.00020317997932528466,491,ATP2B2
533,0.00020304591534221387,11309,SLCO2B1
1257,0.00020293044730606476,6098,ROS1
702,0.00020291890726313502,4351,MPI
2160,0.00020282006979816138,183,AGT
982,0.00020278472414343273,4846,NOS3
3106,0.00020273726130423366,120227,CYP2R1
1437,0.0002026991827144245,79054,TRPM8
61,0.00020265862337376158,3952,LEP
1899,0.00020264699918251853,4907,NT5E
208,0.0002025208122379602,9817,KEAP1
1467,0.00020242097525590924,5925,RB1
1964,0.0002023783054642622,3024,H1-1
314,0.00020215665209391453,3643,INSR
1231,0.00020205983266952408,3458,IFNG
885,0.00020204734482651452,6898,TAT
999,0.00020204081313329703,7364,UGT2B7
2369,0.0002020177794141899,1072,CFL1
1185,0.00020197172296225498,788,SLC25A20
1178,0.0002019576813350922,6790,AURKA
1752,0.00020193635209476724,445,ASS1
2048,0.00020192764866568333,8654,PDE5A
1513,0.0002017914448882597,4880,NPPC
1016,0.0002017785607192582,54579,UGT1A5
1658,0.00020162790370435615,5300,PIN1
105,0.0002015149194262827,293,SLC25A6
1669,0.00020142702408373445,2741,GLRA1
721,0.00020142102822150903,8989,TRPA1
1509,0.00020140920499717692,5143,PDE4C
968,0.0002012522315531234,1234,CCR5
202,0.0002011872587133978,2898,GRIK2
899,0.00020109254309144095,1493,CTLA4
1571,0.00020104398284046058,5778,PTPN7
2476,0.00020086525479344518,9033,PKD2L1
1427,0.00020084520210519692,356,FASLG
570,0.00020070234045729712,2166,FAAH
1339,0.00020067643981386946,225,ABCD2
1392,0.00020063730531292537,3439,IFNA1
1408,0.0002006328882432555,593,BCKDHA
2012,0.00020047406912445387,10213,PSMD14
1023,0.00020028512626089432,3600,IL15
1493,0.00020020398789083146,2109,ETFB
1369,0.00019979977521901663,1805,DPT
1577,0.00019979628871265336,51564,HDAC7
572,0.0001997672057507039,545,ATR
59,0.000199753243803391,1906,EDN1
695,0.00019970809328544777,462,SERPINC1
3473,0.00019961211062095917,1015,CDH17
149,0.00019961051410933268,3784,KCNQ1
1585,0.00019940092592238054,2047,EPHB1
23,0.00019937180186167013,155,ADRB3
1525,0.0001992362584518069,570,BAAT
1310,0.0001991751121972525,1948,EFNB2
1280,0.0001991720387223649,3614,IMPDH1
10,0.0001989539422326655,2159,F10
1698,0.00019891997090520092,3606,IL18
2274,0.0001988122709232834,450,ASS1P5
362,0.00019880791472510473,288,ANK3
1503,0.00019860706393130372,1977,EIF4E
2802,0.00019860269216847586,6462,SHBG
516,0.0001985718048083413,3932,LCK
925,0.00019856588910907317,3105,HLA-A
2051,0.00019854839689838191,5034,P4HB
1600,0.00019847590173085474,269,AMHR2
1936,0.000198462693859576,409,ARRB2
969,0.00019844590811789322,54576,UGT1A8
2798,0.00019844162159638395,5047,PAEP
711,0.0001984384218088346,598,BCL2L1
2587,0.00019836859957575776,80201,HKDC1
1082,0.00019823680939866982,1816,DRD5
815,0.00019819321270543437,816,CAMK2B
760,0.0001981866755528233,2932,GSK3B
2116,0.00019818447835611672,3481,IGF2
2838,0.00019816901092521228,708,C1QBP
77,0.00019815620164176294,695,BTK
529,0.00019809615522896627,140,ADORA3
2322,0.00019808429809044839,9420,CYP7B1
1590,0.00019806803468292206,5915,RARB
1407,0.00019801775899709508,594,BCKDHB
794,0.00019799298443219678,1025,CDK9
865,0.00019799092924913027,4852,NPY
989,0.00019796196699277434,54578,UGT1A6
1959,0.0001979299884871908,542,ALDH7A1P2
298,0.00019788864866049298,343,AQP8
1516,0.0001978780101980029,488,ATP2A2
355,0.00019783984249512407,7297,TYK2
2324,0.00019768137728935488,1120,CHKB
896,0.00019765404347637903,2053,EPHX2
1696,0.0001975909534685041,3586,IL10
290,0.00019741841490496535,23081,KDM4C
749,0.00019739222482279489,7251,TSG101
1024,0.00019737266711919335,1803,DPP4
4071,0.0001973718286286189,125,ADH1B
1653,0.00019726350354492647,9448,MAP4K4
484,0.00019721219648714136,2049,EPHB3
1453,0.00019710922301376826,8289,ARID1A
2050,0.0001970955688457703,6361,CCL17
4049,0.00019701181191518865,2040,STOM
